NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,11.71
1,0,1,1,0,1,0,0,0,1,1,1,0,22,8,0,6.91
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,1,11.31
0,0,1,0,0,0,1,0,0,1,0,0,1,44,8,1,22.32
0,0,1,1,0,0,1,0,0,1,0,0,0,44,160,0,13.41
1,0,1,0,0,0,0,1,0,1,0,1,1,44,8,1,18.14
0,1,0,0,0,0,1,0,0,1,0,1,0,44,8,1,14.65
1,1,1,0,0,0,0,1,0,1,0,1,0,44,8,0,14.69
1,0,1,0,0,1,0,0,0,1,1,1,1,22,160,0,9.24
1,0,0,0,0,0,0,1,0,1,0,1,1,48,8,1,19.88
0,0,0,1,0,1,1,0,0,0,0,1,0,44,160,0,13.25
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,2.84
0,1,1,0,0,0,1,0,0,1,0,0,0,44,8,1,16.58
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,1,11.28
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,2.72
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,8.47
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,7.98
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.87
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,5.26
0,0,0,0,0,0,0,1,0,1,0,0,1,44,8,0,24.98
1,1,0,0,0,0,1,0,0,0,0,1,0,22,160,0,5.82
1,0,0,0,0,0,0,1,0,1,0,1,1,48,8,0,18.21
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,0,11.31
1,0,0,0,0,0,0,1,0,0,0,0,1,44,8,0,25.96
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,1,2.65
1,1,0,0,0,1,1,0,0,0,0,0,0,22,160,0,6.33
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,0,10.81
0,1,1,0,0,0,1,0,0,1,0,1,0,44,8,0,15.76
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,6.31
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,2,8.16
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,5.53
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,5.69
1,1,0,0,0,0,0,0,1,1,0,1,0,48,8,0,13.12
1,0,1,1,0,0,1,0,0,0,0,0,0,22,160,0,7.86
1,0,1,0,1,1,0,0,0,1,0,1,1,22,160,0,9.21
1,1,0,0,1,0,0,0,0,1,0,1,0,48,8,0,12.63
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,1,6.33
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,9.22
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.88
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,13.42
0,0,0,1,0,0,0,0,0,0,1,0,0,44,8,0,11.3
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,9.6
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,0,10.81
0,0,0,0,1,0,0,0,0,1,0,0,1,22,8,0,11.72
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,0,11.1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,5.52
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,0,9.07
1,0,0,1,0,0,0,0,1,1,0,1,0,48,8,0,16.08
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.6
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,16.44
1,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,8.58
1,0,0,0,0,0,1,0,0,0,0,1,1,22,8,0,8.55
1,0,0,1,1,0,0,0,0,1,0,1,0,48,8,0,16.64
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,0,13.16
1,0,0,0,0,0,1,0,0,0,0,1,1,44,8,1,21.31
1,1,1,0,0,1,0,0,0,1,1,1,0,22,160,0,5.81
0,0,1,0,1,1,0,0,0,1,0,1,1,22,320,0,16.28
1,1,1,0,0,0,0,0,1,1,0,1,0,44,8,2,12.4
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,1,7.54
1,1,1,0,1,0,0,0,0,1,0,1,0,44,8,1,11.91
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,1,7.57
1,0,0,1,0,0,1,0,0,1,0,0,0,22,160,0,7.86
1,0,0,1,0,0,1,0,0,0,0,1,0,44,160,0,13.17
1,1,1,0,0,0,0,1,0,1,0,1,0,44,8,1,11.93
1,0,1,0,0,0,1,0,0,0,0,0,1,44,8,1,23.97
0,1,0,0,1,0,0,0,0,0,0,0,0,48,8,0,17.36
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,9.66
0,0,0,1,0,0,0,0,0,0,1,0,0,44,8,1,11.28
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,0,15.21
1,1,1,0,0,1,0,0,0,1,1,1,0,22,8,0,5.27
1,1,0,0,0,0,1,0,0,0,0,1,0,44,8,1,14.6
1,0,0,1,0,1,1,0,0,0,0,0,0,44,160,0,13.4
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,2.74
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,5.83
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,2.68
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,0,16.92
0,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,6.82
1,1,1,0,0,0,1,0,0,0,0,0,0,22,160,0,6.17
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,0,8.53
1,0,0,0,0,0,0,0,1,0,0,1,1,44,8,0,15.85
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,6.47
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,9.01
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,1,13.5
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,3.53
1,1,1,0,0,1,0,0,0,1,1,1,0,48,8,0,6.5
1,1,1,0,0,0,1,0,0,0,0,0,0,44,8,1,15.85
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,0,13.21
1,0,0,0,0,0,1,0,0,0,0,1,1,44,8,0,14.77
0,0,1,1,1,0,0,0,0,0,0,1,0,44,8,1,17.9
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,3.53
1,1,1,0,0,0,1,0,0,0,0,1,0,44,8,0,14.72
1,1,1,0,0,0,1,0,0,1,0,0,0,44,8,0,15.89
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,0,21.28
1,1,0,0,0,0,0,1,0,1,0,1,0,48,8,0,12.59
1,0,0,1,0,0,0,1,0,1,0,1,0,48,8,0,16.65
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,20.32
0,0,0,1,0,0,0,0,1,1,0,1,0,44,8,1,17.85
0,0,1,0,1,1,0,0,0,1,0,1,1,22,8,0,10.95
1,0,0,0,0,0,0,1,0,0,0,0,1,44,8,0,22.15
0,0,1,1,0,0,0,0,1,1,0,0,0,44,8,1,18.89
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,2,20.56
1,1,1,0,1,1,0,0,0,1,0,1,0,22,160,0,5.99
1,1,1,0,0,1,0,0,1,1,0,1,0,22,160,0,5.82
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,9.6
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,3.24
0,1,0,0,0,0,0,1,0,0,0,0,0,44,8,2,15.97
1,0,0,0,0,0,0,1,0,0,0,0,1,44,8,0,24.88
1,1,1,0,0,1,0,0,1,1,0,1,0,48,8,0,6.51
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,5.35
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,1,3.24
1,0,0,1,1,0,0,0,0,1,0,0,0,44,8,1,19.11
0,1,1,0,0,0,0,1,0,0,0,0,0,44,8,0,16.22
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,3.49
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,2,3.69
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,9.72
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,3.24
1,1,1,0,0,1,0,0,1,1,0,1,0,48,8,0,6.6
0,0,1,0,0,0,0,0,1,1,0,1,1,44,8,0,21.34
1,1,1,0,0,1,1,0,0,1,0,1,0,48,8,0,6.57
1,1,1,0,0,1,0,0,0,1,1,1,0,22,160,0,5.82
1,1,0,0,0,0,0,0,1,1,0,1,0,48,8,1,12.56
1,0,0,1,0,0,0,0,1,1,0,0,0,22,8,0,7.3
1,0,1,0,0,0,0,1,0,1,0,1,1,8,8,0,3.5
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,1,3.53
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,9.54
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,5.51
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,5.26
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,3.54
1,1,0,0,0,0,1,0,0,1,0,0,0,22,160,0,6.34
1,0,0,1,0,0,0,0,1,0,0,1,0,44,8,1,19.0
1,1,1,0,0,1,0,0,0,1,1,1,0,48,160,0,7.18
0,0,1,0,0,0,1,0,0,1,0,1,1,44,8,0,21.26
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,2.78
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,2,7.96
0,0,1,0,0,1,0,0,1,1,0,1,1,8,8,0,5.15
1,1,1,0,0,1,1,0,0,1,0,1,0,48,8,0,6.74
1,0,0,1,0,0,1,0,0,1,0,0,0,22,8,0,7.21
0,0,1,0,0,1,0,0,1,1,0,1,1,22,8,0,10.7
1,0,1,1,0,0,0,0,1,0,0,0,0,44,8,1,19.1
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,8.99
0,1,0,0,0,0,0,1,0,0,0,1,0,44,8,0,16.06
0,1,1,0,0,0,0,0,1,0,0,1,0,22,160,0,5.91
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,0,8.84
0,0,1,0,0,1,0,0,1,1,0,1,1,22,320,0,15.29
0,0,1,1,0,0,0,1,0,0,0,1,0,44,8,1,17.9
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.9
0,0,0,1,0,0,0,1,0,0,0,1,0,44,8,0,19.31
1,1,0,0,1,0,0,0,0,1,0,1,0,48,8,1,12.56
1,0,0,1,0,0,0,0,1,1,0,0,0,44,8,0,12.75
0,0,1,1,0,0,0,1,0,0,0,0,0,44,8,0,19.48
0,0,1,1,0,0,1,0,0,0,0,1,0,44,8,1,19.27
0,0,1,1,1,0,0,0,0,1,0,0,0,44,8,1,18.88
0,0,0,1,0,0,0,1,0,1,0,0,0,22,8,0,10.13
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,8.56
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,0,8.77
0,1,0,0,1,0,0,0,0,0,0,0,0,44,8,0,15.79
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,2,8.15
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,1,8.83
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,5.78
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,0,8.85
0,0,1,1,0,0,0,0,1,0,0,1,0,44,8,1,19.01
0,1,1,0,0,1,0,0,1,0,0,0,0,22,160,0,6.23
1,0,0,1,0,0,1,0,0,1,0,0,0,44,8,0,12.77
1,0,0,1,0,0,0,0,1,0,0,1,0,22,8,0,6.87
0,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,6.87
0,1,0,0,0,1,0,0,1,0,0,1,0,44,160,0,10.0
0,0,0,0,0,0,0,1,0,0,0,0,1,22,8,2,8.11
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,0,13.19
0,0,0,1,0,0,1,0,0,0,0,0,0,48,8,1,9.4
1,0,1,0,0,0,0,0,1,0,0,1,1,44,8,0,21.4
1,0,0,1,0,0,0,0,1,1,0,1,0,48,8,1,16.72
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,9.18
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,2,3.23
0,1,1,0,1,1,0,0,0,0,0,0,0,44,160,0,10.35
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,6.87
0,0,0,1,0,0,0,0,0,0,1,0,0,48,8,0,8.86
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.61
0,0,1,1,0,0,0,1,0,0,0,0,0,22,8,0,10.18
0,0,0,1,0,0,0,0,0,0,1,0,0,48,8,1,8.83
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,0,6.9
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,3.7
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,0,14.07
1,0,0,1,1,0,0,0,0,1,0,1,0,48,8,1,17.14
0,1,0,0,1,0,0,0,0,0,0,0,0,44,8,0,18.39
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,7.24
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,7.71
0,1,0,0,0,0,0,0,1,0,0,0,0,44,8,1,15.61
1,0,1,1,1,0,0,0,0,0,0,0,0,44,8,1,19.14
0,0,0,1,1,0,0,0,0,0,0,1,0,48,8,1,12.85
0,0,0,1,1,0,0,0,0,0,0,1,0,48,8,0,12.77
0,0,1,0,0,1,0,1,0,1,0,1,1,22,8,0,10.59
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,7.22
1,1,1,0,0,0,1,0,0,1,0,1,0,22,8,1,7.57
1,1,1,0,0,1,1,0,0,1,0,1,0,48,8,0,6.46
1,0,0,0,0,1,0,1,0,1,0,1,1,22,8,0,10.52
0,1,0,0,1,1,0,0,0,1,0,0,0,44,160,0,10.52
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,5.51
0,0,0,0,0,0,1,0,0,1,0,1,1,22,8,1,7.92
0,1,0,0,0,0,0,0,1,0,0,0,0,44,8,0,17.3
0,1,0,0,0,0,0,0,0,0,1,0,0,44,160,0,18.36
0,0,0,1,1,0,0,0,0,0,0,1,0,48,8,0,12.67
1,1,0,0,1,1,0,0,0,0,0,0,0,44,160,0,10.68
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,8.03
0,0,0,1,0,0,0,0,1,1,0,1,0,22,8,1,6.27
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,2,8.45
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,3.23
1,1,0,0,0,0,0,1,0,1,0,1,0,48,8,1,12.6
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,9.49
1,1,0,0,0,1,1,0,0,0,0,0,0,44,160,0,10.08
1,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,12.62
0,0,1,1,0,0,0,1,0,1,0,0,0,44,8,1,20.06
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,9.53
1,0,1,0,0,0,1,0,0,0,0,1,1,44,8,0,22.66
0,1,1,0,0,1,0,0,0,0,1,0,0,44,160,0,11.13
1,0,1,0,0,1,0,1,0,1,0,0,1,22,8,0,11.33
1,0,0,1,0,0,0,1,0,0,0,0,0,22,8,0,10.24
1,1,1,0,0,0,1,0,0,1,0,1,0,8,8,1,3.54
0,0,0,1,1,0,0,0,0,0,0,1,0,48,8,0,14.03
0,1,0,0,0,1,0,0,0,1,1,0,0,44,160,0,10.76
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.87
0,1,1,0,0,0,0,1,0,1,0,1,0,44,8,1,14.74
0,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,13.07
0,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,12.77
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,1,2.61
0,1,0,0,1,0,0,0,0,0,0,0,0,44,8,0,14.36
1,0,1,0,0,0,1,0,0,1,0,1,1,22,8,1,11.38
1,1,1,0,0,0,0,1,0,1,0,0,0,44,8,1,16.56
1,1,1,0,0,1,1,0,0,1,0,1,0,48,8,0,6.6
1,0,1,0,0,0,1,0,0,1,0,1,1,44,8,1,18.12
0,0,0,0,0,0,0,1,0,0,0,0,1,22,8,0,8.23
0,1,0,0,0,0,0,1,0,0,0,0,0,44,160,0,18.37
1,0,1,0,0,0,1,0,0,1,0,1,1,8,8,1,5.38
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,5.65
1,0,0,1,0,0,0,1,0,1,0,1,0,48,8,1,16.14
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,9.13
1,1,1,0,0,0,0,0,0,0,1,1,0,22,8,0,5.29
1,1,1,0,0,0,0,0,1,1,0,1,0,48,8,2,9.77
1,1,1,0,0,1,1,0,0,1,0,1,0,48,320,0,7.99
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,7.94
1,1,1,0,0,0,0,1,0,0,0,1,0,44,8,1,14.64
0,1,0,0,0,0,1,0,0,0,0,0,0,44,8,0,14.38
1,1,0,0,0,1,0,0,0,0,1,0,0,44,160,0,10.08
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,0,16.57
0,1,0,0,0,0,1,0,0,0,0,0,0,44,320,0,18.85
1,1,0,0,0,0,0,0,1,1,0,1,0,48,8,1,9.15
0,0,0,1,0,0,0,1,0,1,0,0,0,44,8,0,19.33
1,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,19.34
1,0,1,0,0,1,0,1,0,0,0,1,1,22,8,0,10.65
0,0,1,0,0,0,0,1,0,1,0,1,1,44,8,1,22.69
1,1,1,0,0,1,1,0,0,1,0,1,0,48,320,0,7.93
1,0,1,0,0,0,0,1,0,1,0,0,1,44,8,1,22.63
0,0,0,1,0,0,0,1,0,1,0,1,0,22,8,1,6.2
1,0,1,0,0,0,0,1,0,0,0,1,1,44,8,1,21.31
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,6.9
0,1,0,0,0,0,0,1,0,1,0,0,0,22,8,0,7.82
0,0,0,1,0,0,0,0,1,0,0,0,0,44,8,0,12.63
0,0,0,1,1,0,0,0,0,0,0,1,0,48,8,0,17.94
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,0,8.55
0,1,1,0,0,0,0,1,0,1,0,1,0,44,8,0,14.58
0,0,0,0,0,0,0,1,0,0,0,0,1,22,8,0,8.83
1,0,1,0,0,0,0,1,0,1,0,1,1,22,8,0,10.57
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,2.6
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,0,8.14
0,1,0,0,0,1,0,0,1,0,0,1,0,44,160,0,9.91
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,1,16.43
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.61
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,1,6.56
1,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,6.96
1,1,1,0,0,0,0,1,0,0,0,1,0,44,8,0,14.72
0,0,0,0,0,0,0,0,0,0,1,1,1,22,8,0,8.5
1,0,1,0,0,0,0,1,0,1,0,1,1,44,8,0,18.84
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,8.53
0,1,1,0,0,1,1,0,0,0,0,0,0,44,160,0,10.44
1,1,1,0,1,0,0,0,0,1,0,1,0,48,8,1,9.11
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,0,16.35
1,1,1,0,0,0,0,1,0,1,0,0,0,44,8,0,15.87
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,0,16.34
0,0,1,0,0,0,0,1,0,1,0,1,1,44,8,0,21.38
0,0,0,1,0,0,1,0,0,0,0,0,0,22,8,0,7.21
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,0,8.92
1,1,1,0,0,1,1,0,0,1,0,1,0,22,320,0,6.64
1,1,0,0,0,0,0,0,1,1,0,1,0,48,8,0,9.08
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,0,18.3
0,0,0,1,0,0,1,0,0,0,0,0,0,22,8,0,7.21
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,8.31
1,1,0,0,1,0,0,0,0,1,0,1,0,48,8,0,9.35
1,1,0,0,0,0,0,0,0,1,1,1,0,22,8,0,5.27
1,1,1,0,0,0,0,1,0,1,0,1,0,48,8,1,9.37
0,0,0,1,0,0,1,0,0,0,0,0,0,22,8,0,7.41
1,0,1,0,0,0,0,1,0,0,0,1,1,44,8,0,21.38
1,0,1,0,0,0,0,1,0,1,0,0,1,44,8,0,22.62
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,9.4
0,0,0,1,0,0,1,0,0,0,0,0,0,48,160,0,20.7
0,1,0,0,0,0,0,1,0,1,0,0,0,44,8,0,16.31
0,1,1,0,0,0,0,0,0,1,1,1,0,44,8,1,15.62
0,0,0,1,1,0,0,0,0,0,0,0,0,22,8,0,11.76
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,0,7.15
1,0,1,0,0,0,0,0,1,1,0,1,1,48,8,2,16.57
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,8.09
0,0,0,0,1,0,0,0,0,0,0,1,1,48,8,1,16.08
1,0,1,1,0,0,0,1,0,0,0,0,0,44,8,1,19.12
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,9.2
1,1,0,0,1,0,0,0,0,1,0,1,0,48,8,1,9.12
0,0,0,1,1,0,0,0,0,0,0,0,0,22,8,2,11.59
0,1,1,0,0,0,1,0,0,0,0,1,0,44,160,0,9.83
0,0,0,0,1,0,0,0,0,0,0,1,1,48,8,0,15.95
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,2,4.48
0,1,1,0,0,0,0,1,0,0,0,0,0,22,8,0,8.08
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.92
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,3.71
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,8.81
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.87
1,0,0,1,0,0,0,0,1,1,0,1,0,48,8,1,12.87
0,0,1,1,0,0,1,0,0,1,0,0,0,44,8,1,18.86
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,0,12.99
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,0,13.55
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,2,11.57
1,0,0,1,0,0,0,0,1,1,0,1,0,48,8,0,12.87
0,0,0,0,1,0,0,0,0,0,0,1,1,48,8,0,15.62
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,1,9.72
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,4.78
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,8.59
1,0,1,0,1,0,0,0,0,1,0,1,1,48,8,1,16.04
0,0,0,0,1,0,0,0,0,0,0,1,1,48,8,0,18.13
1,0,1,0,0,0,0,1,0,1,0,1,1,48,8,1,16.02
0,0,0,1,0,0,1,0,0,0,0,0,0,44,8,0,13.59
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,1,2.6
1,0,1,1,0,0,1,0,0,0,0,0,0,44,8,1,19.12
0,0,0,0,0,0,0,0,1,1,0,0,1,22,8,0,9.15
0,1,0,0,0,1,1,0,0,0,0,1,0,22,160,0,6.06
0,0,1,1,1,0,0,0,0,1,0,0,0,44,8,2,19.48
0,0,0,1,0,0,0,1,0,0,0,0,0,22,8,1,11.07
0,0,0,1,0,0,0,1,0,0,0,0,0,8,8,1,4.27
1,0,1,1,0,1,1,0,0,1,0,1,0,8,320,0,4.4
0,0,1,1,0,0,1,0,0,0,0,1,0,22,160,0,7.59
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,8.54
1,1,0,0,0,0,0,1,0,0,0,0,0,44,8,0,16.68
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,3.03
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,4.63
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,9.16
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,0,8.1
1,1,1,0,0,1,0,0,1,1,0,1,0,8,320,0,3.55
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,2.96
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,5.62
0,0,1,1,0,1,1,0,0,0,0,0,0,22,160,0,7.83
1,0,0,1,0,0,0,0,1,0,0,1,0,22,8,1,6.27
1,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,4.14
1,1,1,0,0,0,1,0,0,1,0,1,0,48,8,1,9.14
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,0,16.91
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,2.93
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,3.05
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,5.19
1,1,0,0,0,0,0,0,1,1,0,1,0,8,8,1,3.68
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,1,2.61
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,0,2.86
0,0,1,1,1,0,0,0,0,0,0,1,0,44,8,2,19.73
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,6.28
1,0,1,0,0,0,1,0,0,1,0,1,1,48,8,1,16.42
0,0,0,1,0,1,1,0,0,0,0,1,0,44,160,0,13.14
1,0,1,1,0,0,0,1,0,1,0,1,0,22,8,0,6.86
1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,1,2.6
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,2,17.15
1,1,0,0,0,0,1,0,0,1,0,1,0,8,8,1,3.54
1,0,1,1,0,0,1,0,0,1,0,1,0,22,8,2,10.39
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,1,6.27
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,4.13
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,0,5.25
0,0,0,1,0,0,1,0,0,1,0,1,0,22,160,0,7.57
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,1,9.71
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,4.76
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,1,5.07
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,4.18
1,0,1,1,0,1,0,0,0,1,1,1,0,22,320,0,8.26
0,0,0,0,1,0,0,0,0,1,0,0,1,48,8,0,20.37
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,0,8.73
0,0,0,0,0,0,0,0,1,0,0,0,1,48,8,0,13.21
0,0,1,1,0,0,0,0,1,1,0,1,0,22,8,0,9.19
0,0,1,0,0,0,0,0,1,0,0,0,1,22,8,0,9.43
0,0,0,1,0,1,1,0,0,1,0,0,0,22,160,0,7.87
1,0,1,0,0,0,0,1,0,1,0,1,1,22,160,0,14.42
0,0,0,0,0,0,0,0,1,0,0,0,1,48,8,1,12.26
0,0,1,1,0,0,0,0,1,1,0,0,0,44,8,2,19.32
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,9.53
0,0,1,1,0,0,0,0,1,0,0,1,0,44,8,2,19.69
0,0,0,0,0,0,0,0,0,0,1,0,1,48,8,2,11.53
0,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,15.43
